Pokemon,Move,Accuracy,BasePower,Category,PP,Priority,CritRatio,Target,Type
typhlosion,covet,100,60,Physical,25,0,1,normal,Normal
typhlosion-hisui,covet,100,60,Physical,25,0,1,normal,Normal
sentret,covet,100,60,Physical,25,0,1,normal,Normal
furret,covet,100,60,Physical,25,0,1,normal,Normal
pichu,covet,100,60,Physical,25,0,1,normal,Normal
cleffa,covet,100,60,Physical,25,0,1,normal,Normal
igglybuff,covet,100,60,Physical,25,0,1,normal,Normal
togepi,covet,100,60,Physical,25,0,1,normal,Normal
togetic,covet,100,60,Physical,25,0,1,normal,Normal
marill,covet,100,60,Physical,25,0,1,normal,Normal
azumarill,covet,100,60,Physical,25,0,1,normal,Normal
sudowoodo,covet,100,60,Physical,25,0,1,normal,Normal
aipom,covet,100,60,Physical,25,0,1,normal,Normal
espeon,covet,100,60,Physical,25,0,1,normal,Normal
umbreon,covet,100,60,Physical,25,0,1,normal,Normal
snubbull,covet,100,60,Physical,25,0,1,normal,Normal
granbull,covet,100,60,Physical,25,0,1,normal,Normal
shuckle,covet,100,60,Physical,25,0,1,normal,Normal
teddiursa,covet,100,60,Physical,25,0,1,normal,Normal
ursaring,covet,100,60,Physical,25,0,1,normal,Normal
tyrogue,covet,100,60,Physical,25,0,1,normal,Normal
hitmontop,covet,100,60,Physical,25,0,1,normal,Normal
smoochum,covet,100,60,Physical,25,0,1,normal,Normal
elekid,covet,100,60,Physical,25,0,1,normal,Normal
magby,covet,100,60,Physical,25,0,1,normal,Normal
blissey,covet,100,60,Physical,25,0,1,normal,Normal
poochyena,covet,100,60,Physical,25,0,1,normal,Normal
mightyena,covet,100,60,Physical,25,0,1,normal,Normal
zigzagoon,covet,100,60,Physical,25,0,1,normal,Normal
linoone,covet,100,60,Physical,25,0,1,normal,Normal
slakoth,covet,100,60,Physical,25,0,1,normal,Normal
vigoroth,covet,100,60,Physical,25,0,1,normal,Normal
slaking,covet,100,60,Physical,25,0,1,normal,Normal
azurill,covet,100,60,Physical,25,0,1,normal,Normal
skitty,covet,100,60,Physical,25,0,1,normal,Normal
delcatty,covet,100,60,Physical,25,0,1,normal,Normal
plusle,covet,100,60,Physical,25,0,1,normal,Normal
minun,covet,100,60,Physical,25,0,1,normal,Normal
illumise,covet,100,60,Physical,25,0,1,normal,Normal
roselia,covet,100,60,Physical,25,0,1,normal,Normal
spoink,covet,100,60,Physical,25,0,1,normal,Normal
grumpig,covet,100,60,Physical,25,0,1,normal,Normal
spinda,covet,100,60,Physical,25,0,1,normal,Normal
latias,covet,100,60,Physical,25,0,1,normal,Normal
chimchar,covet,100,60,Physical,25,0,1,normal,Normal
monferno,covet,100,60,Physical,25,0,1,normal,Normal
infernape,covet,100,60,Physical,25,0,1,normal,Normal
piplup,covet,100,60,Physical,25,0,1,normal,Normal
prinplup,covet,100,60,Physical,25,0,1,normal,Normal
empoleon,covet,100,60,Physical,25,0,1,normal,Normal
bidoof,covet,100,60,Physical,25,0,1,normal,Normal
bibarel,covet,100,60,Physical,25,0,1,normal,Normal
budew,covet,100,60,Physical,25,0,1,normal,Normal
roserade,covet,100,60,Physical,25,0,1,normal,Normal
pachirisu,covet,100,60,Physical,25,0,1,normal,Normal
ambipom,covet,100,60,Physical,25,0,1,normal,Normal
buneary,covet,100,60,Physical,25,0,1,normal,Normal
lopunny,covet,100,60,Physical,25,0,1,normal,Normal
glameow,covet,100,60,Physical,25,0,1,normal,Normal
purugly,covet,100,60,Physical,25,0,1,normal,Normal
bonsly,covet,100,60,Physical,25,0,1,normal,Normal
mime jr.,covet,100,60,Physical,25,0,1,normal,Normal
happiny,covet,100,60,Physical,25,0,1,normal,Normal
munchlax,covet,100,60,Physical,25,0,1,normal,Normal
electivire,covet,100,60,Physical,25,0,1,normal,Normal
magmortar,covet,100,60,Physical,25,0,1,normal,Normal
togekiss,covet,100,60,Physical,25,0,1,normal,Normal
leafeon,covet,100,60,Physical,25,0,1,normal,Normal
glaceon,covet,100,60,Physical,25,0,1,normal,Normal
phione,covet,100,60,Physical,25,0,1,normal,Normal
manaphy,covet,100,60,Physical,25,0,1,normal,Normal
shaymin,covet,100,60,Physical,25,0,1,normal,Normal
tepig,covet,100,60,Physical,25,0,1,normal,Normal
pignite,covet,100,60,Physical,25,0,1,normal,Normal
emboar,covet,100,60,Physical,25,0,1,normal,Normal
oshawott,covet,100,60,Physical,25,0,1,normal,Normal
dewott,covet,100,60,Physical,25,0,1,normal,Normal
samurott,covet,100,60,Physical,25,0,1,normal,Normal
samurott-hisui,covet,100,60,Physical,25,0,1,normal,Normal
patrat,covet,100,60,Physical,25,0,1,normal,Normal
watchog,covet,100,60,Physical,25,0,1,normal,Normal
lillipup,covet,100,60,Physical,25,0,1,normal,Normal
herdier,covet,100,60,Physical,25,0,1,normal,Normal
stoutland,covet,100,60,Physical,25,0,1,normal,Normal
purrloin,covet,100,60,Physical,25,0,1,normal,Normal
liepard,covet,100,60,Physical,25,0,1,normal,Normal
pansage,covet,100,60,Physical,25,0,1,normal,Normal
simisage,covet,100,60,Physical,25,0,1,normal,Normal
pansear,covet,100,60,Physical,25,0,1,normal,Normal
simisear,covet,100,60,Physical,25,0,1,normal,Normal
panpour,covet,100,60,Physical,25,0,1,normal,Normal
simipour,covet,100,60,Physical,25,0,1,normal,Normal
audino,covet,100,60,Physical,25,0,1,normal,Normal
cottonee,covet,100,60,Physical,25,0,1,normal,Normal
whimsicott,covet,100,60,Physical,25,0,1,normal,Normal
petilil,covet,100,60,Physical,25,0,1,normal,Normal
lilligant,covet,100,60,Physical,25,0,1,normal,Normal
lilligant-hisui,covet,100,60,Physical,25,0,1,normal,Normal
zorua,covet,100,60,Physical,25,0,1,normal,Normal
zoroark,covet,100,60,Physical,25,0,1,normal,Normal
minccino,covet,100,60,Physical,25,0,1,normal,Normal
cinccino,covet,100,60,Physical,25,0,1,normal,Normal
gothita,covet,100,60,Physical,25,0,1,normal,Normal
gothorita,covet,100,60,Physical,25,0,1,normal,Normal
gothitelle,covet,100,60,Physical,25,0,1,normal,Normal
emolga,covet,100,60,Physical,25,0,1,normal,Normal
cubchoo,covet,100,60,Physical,25,0,1,normal,Normal
beartic,covet,100,60,Physical,25,0,1,normal,Normal
keldeo,covet,100,60,Physical,25,0,1,normal,Normal
meloetta,covet,100,60,Physical,25,0,1,normal,Normal
fennekin,covet,100,60,Physical,25,0,1,normal,Normal
braixen,covet,100,60,Physical,25,0,1,normal,Normal
delphox,covet,100,60,Physical,25,0,1,normal,Normal
flabébé,covet,100,60,Physical,25,0,1,normal,Normal
floette,covet,100,60,Physical,25,0,1,normal,Normal
floette-eternal,covet,100,60,Physical,25,0,1,normal,Normal
florges,covet,100,60,Physical,25,0,1,normal,Normal
pancham,covet,100,60,Physical,25,0,1,normal,Normal
pangoro,covet,100,60,Physical,25,0,1,normal,Normal
espurr,covet,100,60,Physical,25,0,1,normal,Normal
meowstic,covet,100,60,Physical,25,0,1,normal,Normal
meowstic-f,covet,100,60,Physical,25,0,1,normal,Normal
spritzee,covet,100,60,Physical,25,0,1,normal,Normal
aromatisse,covet,100,60,Physical,25,0,1,normal,Normal
swirlix,covet,100,60,Physical,25,0,1,normal,Normal
slurpuff,covet,100,60,Physical,25,0,1,normal,Normal
sylveon,covet,100,60,Physical,25,0,1,normal,Normal
dedenne,covet,100,60,Physical,25,0,1,normal,Normal
carbink,covet,100,60,Physical,25,0,1,normal,Normal
klefki,covet,100,60,Physical,25,0,1,normal,Normal
diancie,covet,100,60,Physical,25,0,1,normal,Normal
hoopa,covet,100,60,Physical,25,0,1,normal,Normal
rowlet,covet,100,60,Physical,25,0,1,normal,Normal
dartrix,covet,100,60,Physical,25,0,1,normal,Normal
decidueye,covet,100,60,Physical,25,0,1,normal,Normal
decidueye-hisui,covet,100,60,Physical,25,0,1,normal,Normal
litten,covet,100,60,Physical,25,0,1,normal,Normal
torracat,covet,100,60,Physical,25,0,1,normal,Normal
incineroar,covet,100,60,Physical,25,0,1,normal,Normal
popplio,covet,100,60,Physical,25,0,1,normal,Normal
brionne,covet,100,60,Physical,25,0,1,normal,Normal
primarina,covet,100,60,Physical,25,0,1,normal,Normal
oricorio,covet,100,60,Physical,25,0,1,normal,Normal
cutiefly,covet,100,60,Physical,25,0,1,normal,Normal
ribombee,covet,100,60,Physical,25,0,1,normal,Normal
rockruff,covet,100,60,Physical,25,0,1,normal,Normal
lycanroc,covet,100,60,Physical,25,0,1,normal,Normal
lycanroc-midnight,covet,100,60,Physical,25,0,1,normal,Normal
lycanroc-dusk,covet,100,60,Physical,25,0,1,normal,Normal
wishiwashi,covet,100,60,Physical,25,0,1,normal,Normal
mareanie,covet,100,60,Physical,25,0,1,normal,Normal
toxapex,covet,100,60,Physical,25,0,1,normal,Normal
salandit,covet,100,60,Physical,25,0,1,normal,Normal
salazzle,covet,100,60,Physical,25,0,1,normal,Normal
bounsweet,covet,100,60,Physical,25,0,1,normal,Normal
steenee,covet,100,60,Physical,25,0,1,normal,Normal
tsareena,covet,100,60,Physical,25,0,1,normal,Normal
comfey,covet,100,60,Physical,25,0,1,normal,Normal
oranguru,covet,100,60,Physical,25,0,1,normal,Normal
togedemaru,covet,100,60,Physical,25,0,1,normal,Normal
mimikyu,covet,100,60,Physical,25,0,1,normal,Normal
poipole,covet,100,60,Physical,25,0,1,normal,Normal
naganadel,covet,100,60,Physical,25,0,1,normal,Normal
greedent,covet,100,60,Physical,25,0,1,normal,Normal
perrserker,covet,100,60,Physical,25,0,1,normal,Normal
sirfetch’d,covet,100,60,Physical,25,0,1,normal,Normal
mr. rime,covet,100,60,Physical,25,0,1,normal,Normal
ursaluna,covet,100,60,Physical,25,0,1,normal,Normal
lechonk,covet,100,60,Physical,25,0,1,normal,Normal
oinkologne,covet,100,60,Physical,25,0,1,normal,Normal
oinkologne-f,covet,100,60,Physical,25,0,1,normal,Normal
fidough,covet,100,60,Physical,25,0,1,normal,Normal
dachsbun,covet,100,60,Physical,25,0,1,normal,Normal
tinkatink,covet,100,60,Physical,25,0,1,normal,Normal
tinkatuff,covet,100,60,Physical,25,0,1,normal,Normal
tinkaton,covet,100,60,Physical,25,0,1,normal,Normal
annihilape,covet,100,60,Physical,25,0,1,normal,Normal
rattata,screech,85,0,Status,40,0,1,normal,Normal
raticate,screech,85,0,Status,40,0,1,normal,Normal
ekans,screech,85,0,Status,40,0,1,normal,Normal
arbok,screech,85,0,Status,40,0,1,normal,Normal
jigglypuff,screech,85,0,Status,40,0,1,normal,Normal
wigglytuff,screech,85,0,Status,40,0,1,normal,Normal
golbat,screech,85,0,Status,40,0,1,normal,Normal
paras,screech,85,0,Status,40,0,1,normal,Normal
parasect,screech,85,0,Status,40,0,1,normal,Normal
venonat,screech,85,0,Status,40,0,1,normal,Normal
venomoth,screech,85,0,Status,40,0,1,normal,Normal
diglett,screech,85,0,Status,40,0,1,normal,Normal
diglett-alola,screech,85,0,Status,40,0,1,normal,Normal
dugtrio,screech,85,0,Status,40,0,1,normal,Normal
dugtrio-alola,screech,85,0,Status,40,0,1,normal,Normal
meowth,screech,85,0,Status,40,0,1,normal,Normal
meowth-alola,screech,85,0,Status,40,0,1,normal,Normal
meowth-galar,screech,85,0,Status,40,0,1,normal,Normal
persian,screech,85,0,Status,40,0,1,normal,Normal
persian-alola,screech,85,0,Status,40,0,1,normal,Normal
psyduck,screech,85,0,Status,40,0,1,normal,Normal
golduck,screech,85,0,Status,40,0,1,normal,Normal
mankey,screech,85,0,Status,40,0,1,normal,Normal
primeape,screech,85,0,Status,40,0,1,normal,Normal
tentacool,screech,85,0,Status,40,0,1,normal,Normal
tentacruel,screech,85,0,Status,40,0,1,normal,Normal
geodude-alola,screech,85,0,Status,40,0,1,normal,Normal
graveler-alola,screech,85,0,Status,40,0,1,normal,Normal
golem-alola,screech,85,0,Status,40,0,1,normal,Normal
magnemite,screech,85,0,Status,40,0,1,normal,Normal
magneton,screech,85,0,Status,40,0,1,normal,Normal
grimer,screech,85,0,Status,40,0,1,normal,Normal
grimer-alola,screech,85,0,Status,40,0,1,normal,Normal
muk,screech,85,0,Status,40,0,1,normal,Normal
muk-alola,screech,85,0,Status,40,0,1,normal,Normal
shellder,screech,85,0,Status,40,0,1,normal,Normal
cloyster,screech,85,0,Status,40,0,1,normal,Normal
onix,screech,85,0,Status,40,0,1,normal,Normal
voltorb,screech,85,0,Status,40,0,1,normal,Normal
voltorb-hisui,screech,85,0,Status,40,0,1,normal,Normal
electrode,screech,85,0,Status,40,0,1,normal,Normal
electrode-hisui,screech,85,0,Status,40,0,1,normal,Normal
cubone,screech,85,0,Status,40,0,1,normal,Normal
marowak,screech,85,0,Status,40,0,1,normal,Normal
marowak-alola,screech,85,0,Status,40,0,1,normal,Normal
lickitung,screech,85,0,Status,40,0,1,normal,Normal
koffing,screech,85,0,Status,40,0,1,normal,Normal
weezing,screech,85,0,Status,40,0,1,normal,Normal
weezing-galar,screech,85,0,Status,40,0,1,normal,Normal
mr. mime-galar,screech,85,0,Status,40,0,1,normal,Normal
jynx,screech,85,0,Status,40,0,1,normal,Normal
electabuzz,screech,85,0,Status,40,0,1,normal,Normal
magmar,screech,85,0,Status,40,0,1,normal,Normal
kabuto,screech,85,0,Status,40,0,1,normal,Normal
kabutops,screech,85,0,Status,40,0,1,normal,Normal
snorlax,screech,85,0,Status,40,0,1,normal,Normal
zapdos-galar,screech,85,0,Status,40,0,1,normal,Normal
mew,screech,85,0,Status,40,0,1,normal,Normal
totodile,screech,85,0,Status,40,0,1,normal,Normal
croconaw,screech,85,0,Status,40,0,1,normal,Normal
feraligatr,screech,85,0,Status,40,0,1,normal,Normal
hoothoot,screech,85,0,Status,40,0,1,normal,Normal
noctowl,screech,85,0,Status,40,0,1,normal,Normal
ledyba,screech,85,0,Status,40,0,1,normal,Normal
ledian,screech,85,0,Status,40,0,1,normal,Normal
spinarak,screech,85,0,Status,40,0,1,normal,Normal
ariados,screech,85,0,Status,40,0,1,normal,Normal
crobat,screech,85,0,Status,40,0,1,normal,Normal
chinchou,screech,85,0,Status,40,0,1,normal,Normal
lanturn,screech,85,0,Status,40,0,1,normal,Normal
igglybuff,screech,85,0,Status,40,0,1,normal,Normal
mareep,screech,85,0,Status,40,0,1,normal,Normal
flaaffy,screech,85,0,Status,40,0,1,normal,Normal
ampharos,screech,85,0,Status,40,0,1,normal,Normal
politoed,screech,85,0,Status,40,0,1,normal,Normal
aipom,screech,85,0,Status,40,0,1,normal,Normal
yanma,screech,85,0,Status,40,0,1,normal,Normal
umbreon,screech,85,0,Status,40,0,1,normal,Normal
murkrow,screech,85,0,Status,40,0,1,normal,Normal
misdreavus,screech,85,0,Status,40,0,1,normal,Normal
dunsparce,screech,85,0,Status,40,0,1,normal,Normal
gligar,screech,85,0,Status,40,0,1,normal,Normal
steelix,screech,85,0,Status,40,0,1,normal,Normal
sneasel,screech,85,0,Status,40,0,1,normal,Normal
sneasel-hisui,screech,85,0,Status,40,0,1,normal,Normal
corsola,screech,85,0,Status,40,0,1,normal,Normal
corsola-galar,screech,85,0,Status,40,0,1,normal,Normal
remoraid,screech,85,0,Status,40,0,1,normal,Normal
octillery,screech,85,0,Status,40,0,1,normal,Normal
elekid,screech,85,0,Status,40,0,1,normal,Normal
magby,screech,85,0,Status,40,0,1,normal,Normal
larvitar,screech,85,0,Status,40,0,1,normal,Normal
pupitar,screech,85,0,Status,40,0,1,normal,Normal
tyranitar,screech,85,0,Status,40,0,1,normal,Normal
treecko,screech,85,0,Status,40,0,1,normal,Normal
grovyle,screech,85,0,Status,40,0,1,normal,Normal
sceptile,screech,85,0,Status,40,0,1,normal,Normal
mudkip,screech,85,0,Status,40,0,1,normal,Normal
marshtomp,screech,85,0,Status,40,0,1,normal,Normal
swampert,screech,85,0,Status,40,0,1,normal,Normal
zigzagoon-galar,screech,85,0,Status,40,0,1,normal,Normal
linoone-galar,screech,85,0,Status,40,0,1,normal,Normal
shiftry,screech,85,0,Status,40,0,1,normal,Normal
ninjask,screech,85,0,Status,40,0,1,normal,Normal
shedinja,screech,85,0,Status,40,0,1,normal,Normal
whismur,screech,85,0,Status,40,0,1,normal,Normal
loudred,screech,85,0,Status,40,0,1,normal,Normal
exploud,screech,85,0,Status,40,0,1,normal,Normal
aron,screech,85,0,Status,40,0,1,normal,Normal
lairon,screech,85,0,Status,40,0,1,normal,Normal
aggron,screech,85,0,Status,40,0,1,normal,Normal
carvanha,screech,85,0,Status,40,0,1,normal,Normal
sharpedo,screech,85,0,Status,40,0,1,normal,Normal
vibrava,screech,85,0,Status,40,0,1,normal,Normal
flygon,screech,85,0,Status,40,0,1,normal,Normal
seviper,screech,85,0,Status,40,0,1,normal,Normal
anorith,screech,85,0,Status,40,0,1,normal,Normal
armaldo,screech,85,0,Status,40,0,1,normal,Normal
kecleon,screech,85,0,Status,40,0,1,normal,Normal
shuppet,screech,85,0,Status,40,0,1,normal,Normal
banette,screech,85,0,Status,40,0,1,normal,Normal
huntail,screech,85,0,Status,40,0,1,normal,Normal
kricketune,screech,85,0,Status,40,0,1,normal,Normal
cranidos,screech,85,0,Status,40,0,1,normal,Normal
rampardos,screech,85,0,Status,40,0,1,normal,Normal
shieldon,screech,85,0,Status,40,0,1,normal,Normal
bastiodon,screech,85,0,Status,40,0,1,normal,Normal
vespiquen,screech,85,0,Status,40,0,1,normal,Normal
ambipom,screech,85,0,Status,40,0,1,normal,Normal
mismagius,screech,85,0,Status,40,0,1,normal,Normal
honchkrow,screech,85,0,Status,40,0,1,normal,Normal
stunky,screech,85,0,Status,40,0,1,normal,Normal
skuntank,screech,85,0,Status,40,0,1,normal,Normal
munchlax,screech,85,0,Status,40,0,1,normal,Normal
riolu,screech,85,0,Status,40,0,1,normal,Normal
lucario,screech,85,0,Status,40,0,1,normal,Normal
skorupi,screech,85,0,Status,40,0,1,normal,Normal
drapion,screech,85,0,Status,40,0,1,normal,Normal
croagunk,screech,85,0,Status,40,0,1,normal,Normal
toxicroak,screech,85,0,Status,40,0,1,normal,Normal
weavile,screech,85,0,Status,40,0,1,normal,Normal
magnezone,screech,85,0,Status,40,0,1,normal,Normal
lickilicky,screech,85,0,Status,40,0,1,normal,Normal
electivire,screech,85,0,Status,40,0,1,normal,Normal
magmortar,screech,85,0,Status,40,0,1,normal,Normal
yanmega,screech,85,0,Status,40,0,1,normal,Normal
gliscor,screech,85,0,Status,40,0,1,normal,Normal
oshawott,screech,85,0,Status,40,0,1,normal,Normal
dewott,screech,85,0,Status,40,0,1,normal,Normal
samurott,screech,85,0,Status,40,0,1,normal,Normal
samurott-hisui,screech,85,0,Status,40,0,1,normal,Normal
patrat,screech,85,0,Status,40,0,1,normal,Normal
watchog,screech,85,0,Status,40,0,1,normal,Normal
purrloin,screech,85,0,Status,40,0,1,normal,Normal
liepard,screech,85,0,Status,40,0,1,normal,Normal
blitzle,screech,85,0,Status,40,0,1,normal,Normal
zebstrika,screech,85,0,Status,40,0,1,normal,Normal
tympole,screech,85,0,Status,40,0,1,normal,Normal
palpitoad,screech,85,0,Status,40,0,1,normal,Normal
seismitoad,screech,85,0,Status,40,0,1,normal,Normal
sewaddle,screech,85,0,Status,40,0,1,normal,Normal
swadloon,screech,85,0,Status,40,0,1,normal,Normal
leavanny,screech,85,0,Status,40,0,1,normal,Normal
venipede,screech,85,0,Status,40,0,1,normal,Normal
whirlipede,screech,85,0,Status,40,0,1,normal,Normal
scolipede,screech,85,0,Status,40,0,1,normal,Normal
maractus,screech,85,0,Status,40,0,1,normal,Normal
garbodor,screech,85,0,Status,40,0,1,normal,Normal
karrablast,screech,85,0,Status,40,0,1,normal,Normal
escavalier,screech,85,0,Status,40,0,1,normal,Normal
joltik,screech,85,0,Status,40,0,1,normal,Normal
galvantula,screech,85,0,Status,40,0,1,normal,Normal
klink,screech,85,0,Status,40,0,1,normal,Normal
klang,screech,85,0,Status,40,0,1,normal,Normal
klinklang,screech,85,0,Status,40,0,1,normal,Normal
elgyem,screech,85,0,Status,40,0,1,normal,Normal
beheeyem,screech,85,0,Status,40,0,1,normal,Normal
stunfisk-galar,screech,85,0,Status,40,0,1,normal,Normal
pawniard,screech,85,0,Status,40,0,1,normal,Normal
bisharp,screech,85,0,Status,40,0,1,normal,Normal
durant,screech,85,0,Status,40,0,1,normal,Normal
deino,screech,85,0,Status,40,0,1,normal,Normal
zweilous,screech,85,0,Status,40,0,1,normal,Normal
hydreigon,screech,85,0,Status,40,0,1,normal,Normal
larvesta,screech,85,0,Status,40,0,1,normal,Normal
volcarona,screech,85,0,Status,40,0,1,normal,Normal
genesect,screech,85,0,Status,40,0,1,normal,Normal
honedge,screech,85,0,Status,40,0,1,normal,Normal
doublade,screech,85,0,Status,40,0,1,normal,Normal
aegislash,screech,85,0,Status,40,0,1,normal,Normal
binacle,screech,85,0,Status,40,0,1,normal,Normal
barbaracle,screech,85,0,Status,40,0,1,normal,Normal
noibat,screech,85,0,Status,40,0,1,normal,Normal
noivern,screech,85,0,Status,40,0,1,normal,Normal
pikipek,screech,85,0,Status,40,0,1,normal,Normal
trumbeak,screech,85,0,Status,40,0,1,normal,Normal
toucannon,screech,85,0,Status,40,0,1,normal,Normal
grubbin,screech,85,0,Status,40,0,1,normal,Normal
charjabug,screech,85,0,Status,40,0,1,normal,Normal
vikavolt,screech,85,0,Status,40,0,1,normal,Normal
wimpod,screech,85,0,Status,40,0,1,normal,Normal
golisopod,screech,85,0,Status,40,0,1,normal,Normal
pyukumuku,screech,85,0,Status,40,0,1,normal,Normal
mimikyu,screech,85,0,Status,40,0,1,normal,Normal
bruxish,screech,85,0,Status,40,0,1,normal,Normal
jangmo-o,screech,85,0,Status,40,0,1,normal,Normal
hakamo-o,screech,85,0,Status,40,0,1,normal,Normal
kommo-o,screech,85,0,Status,40,0,1,normal,Normal
tapu koko,screech,85,0,Status,40,0,1,normal,Normal
kartana,screech,85,0,Status,40,0,1,normal,Normal
grookey,screech,85,0,Status,40,0,1,normal,Normal
thwackey,screech,85,0,Status,40,0,1,normal,Normal
rillaboom,screech,85,0,Status,40,0,1,normal,Normal
corviknight,screech,85,0,Status,40,0,1,normal,Normal
nickit,screech,85,0,Status,40,0,1,normal,Normal
thievul,screech,85,0,Status,40,0,1,normal,Normal
silicobra,screech,85,0,Status,40,0,1,normal,Normal
sandaconda,screech,85,0,Status,40,0,1,normal,Normal
toxtricity,screech,85,0,Status,40,0,1,normal,Normal
toxtricity-low-key,screech,85,0,Status,40,0,1,normal,Normal
obstagoon,screech,85,0,Status,40,0,1,normal,Normal
perrserker,screech,85,0,Status,40,0,1,normal,Normal
cursola,screech,85,0,Status,40,0,1,normal,Normal
mr. rime,screech,85,0,Status,40,0,1,normal,Normal
falinks,screech,85,0,Status,40,0,1,normal,Normal
cufant,screech,85,0,Status,40,0,1,normal,Normal
copperajah,screech,85,0,Status,40,0,1,normal,Normal
duraludon,screech,85,0,Status,40,0,1,normal,Normal
eternatus,screech,85,0,Status,40,0,1,normal,Normal
regieleki,screech,85,0,Status,40,0,1,normal,Normal
sneasler,screech,85,0,Status,40,0,1,normal,Normal
nymble,screech,85,0,Status,40,0,1,normal,Normal
lokix,screech,85,0,Status,40,0,1,normal,Normal
toedscool,screech,85,0,Status,40,0,1,normal,Normal
toedscruel,screech,85,0,Status,40,0,1,normal,Normal
varoom,screech,85,0,Status,40,0,1,normal,Normal
revavroom,screech,85,0,Status,40,0,1,normal,Normal
annihilape,screech,85,0,Status,40,0,1,normal,Normal
dudunsparce,screech,85,0,Status,40,0,1,normal,Normal
kingambit,screech,85,0,Status,40,0,1,normal,Normal
sandy shocks,screech,85,0,Status,40,0,1,normal,Normal
